"","Locality","Prelim","22-23","13-23","PA","year","median_price"
"2460","DROMANA",932500,-4,128,8.6,2019,715000
"2461","DROMANA",932500,-4,128,8.6,2020,762500
"2462","DROMANA",932500,-4,128,8.6,2021,1e+06
"2463","DROMANA",932500,-4,128,8.6,2022,1100000
"2464","DROMANA",932500,-4,128,8.6,2023,1052500
"2465","DROUIN",625000,0,107,7.6,2013,3e+05
"2466","DROUIN",625000,0,107,7.6,2014,311000
"2467","DROUIN",625000,0,107,7.6,2015,320000
"2468","DROUIN",625000,0,107,7.6,2016,347000
"2469","DROUIN",625000,0,107,7.6,2017,390000
"2470","DROUIN",625000,0,107,7.6,2018,455000
"2471","DROUIN",625000,0,107,7.6,2019,440000
"2472","DROUIN",625000,0,107,7.6,2020,467000
"2473","DROUIN",625000,0,107,7.6,2021,565000
"2474","DROUIN",625000,0,107,7.6,2022,620000
"2475","DROUIN",625000,0,107,7.6,2023,621500
"2476","DRYSDALE",627500,-3,91,6.7,2013,380000
"2477","DRYSDALE",627500,-3,91,6.7,2014,401500
"2478","DRYSDALE",627500,-3,91,6.7,2015,410000
"2479","DRYSDALE",627500,-3,91,6.7,2016,410000
"2480","DRYSDALE",627500,-3,91,6.7,2017,440000
"2481","DRYSDALE",627500,-3,91,6.7,2018,522500
"2482","DRYSDALE",627500,-3,91,6.7,2019,575500
"2483","DRYSDALE",627500,-3,91,6.7,2020,590000
"2484","DRYSDALE",627500,-3,91,6.7,2021,682500
"2485","DRYSDALE",627500,-3,91,6.7,2022,747000
"2486","DRYSDALE",627500,-3,91,6.7,2023,726000
"2487","DUNOLLY",560000,5,84,6.3,2013,182500
"2488","DUNOLLY",560000,5,84,6.3,2014,170000
"2489","DUNOLLY",560000,5,84,6.3,2015,167500
"2490","DUNOLLY",560000,5,84,6.3,2016,180000
"2491","DUNOLLY",560000,5,84,6.3,2017,179000
"2492","DUNOLLY",560000,5,84,6.3,2018,206500
"2493","DUNOLLY",560000,5,84,6.3,2019,234500
"2494","DUNOLLY",560000,5,84,6.3,2020,209500
"2495","DUNOLLY",560000,5,84,6.3,2021,265000
"2496","DUNOLLY",560000,5,84,6.3,2022,320000
"2497","DUNOLLY",560000,5,84,6.3,2023,335000
"2498","EAGLE POINT",630000,-9,133,8.8,2013,227000
"2499","EAGLE POINT",630000,-9,133,8.8,2014,267000
"2500","EAGLE POINT",630000,-9,133,8.8,2015,341500
"2501","EAGLE POINT",630000,-9,133,8.8,2016,255000
"2502","EAGLE POINT",630000,-9,133,8.8,2017,250000
"2503","EAGLE POINT",630000,-9,133,8.8,2018,290000
"2504","EAGLE POINT",630000,-9,133,8.8,2019,354000
"2505","EAGLE POINT",630000,-9,133,8.8,2020,394500
"2506","EAGLE POINT",630000,-9,133,8.8,2021,409500
"2507","EAGLE POINT",630000,-9,133,8.8,2022,580000
"2508","EAGLE POINT",630000,-9,133,8.8,2023,530000
"2509","EAGLEHAWK",545000,-5,84,6.3,2013,264000
"2510","EAGLEHAWK",545000,-5,84,6.3,2014,273000
"2511","EAGLEHAWK",545000,-5,84,6.3,2015,283000
"2512","EAGLEHAWK",545000,-5,84,6.3,2016,270000
"2513","EAGLEHAWK",545000,-5,84,6.3,2017,295000
"2514","EAGLEHAWK",545000,-5,84,6.3,2018,315000
"2515","EAGLEHAWK",545000,-5,84,6.3,2019,321500
"2516","EAGLEHAWK",545000,-5,84,6.3,2020,360000
"2517","EAGLEHAWK",545000,-5,84,6.3,2021,440000
"2518","EAGLEHAWK",545000,-5,84,6.3,2022,510000
"2519","EAGLEHAWK",545000,-5,84,6.3,2023,485000
"2520","EAGLEMONT",1700000,4,89,6.6,2013,1340000
"2521","EAGLEMONT",1700000,4,89,6.6,2014,1522000
"2522","EAGLEMONT",1700000,4,89,6.6,2015,1740000
"2523","EAGLEMONT",1700000,4,89,6.6,2016,1901000
"2524","EAGLEMONT",1700000,4,89,6.6,2017,1963000
"2525","EAGLEMONT",1700000,4,89,6.6,2018,1955000
"2526","EAGLEMONT",1700000,4,89,6.6,2019,1863000
"2527","EAGLEMONT",1700000,4,89,6.6,2020,2029000
"2528","EAGLEMONT",1700000,4,89,6.6,2021,2385000
"2529","EAGLEMONT",1700000,4,89,6.6,2022,2425000
"2530","EAGLEMONT",1700000,4,89,6.6,2023,2528500
"2531","EAST BAIRNSDALE",406000,-9,54,4.4,2013,226000
"2532","EAST BAIRNSDALE",406000,-9,54,4.4,2014,160000
"2533","EAST BAIRNSDALE",406000,-9,54,4.4,2015,202500
"2534","EAST BAIRNSDALE",406000,-9,54,4.4,2016,212500
"2535","EAST BAIRNSDALE",406000,-9,54,4.4,2017,222000
"2536","EAST BAIRNSDALE",406000,-9,54,4.4,2018,227000
"2537","EAST BAIRNSDALE",406000,-9,54,4.4,2019,235000
"2538","EAST BAIRNSDALE",406000,-9,54,4.4,2020,320000
"2539","EAST BAIRNSDALE",406000,-9,54,4.4,2021,355000
"2540","EAST BAIRNSDALE",406000,-9,54,4.4,2022,380000
"2541","EAST BAIRNSDALE",406000,-9,54,4.4,2023,347500
"2542","EAST BENDIGO",580000,-3,93,6.8,2013,285000
"2543","EAST BENDIGO",580000,-3,93,6.8,2014,330000
"2544","EAST BENDIGO",580000,-3,93,6.8,2015,3e+05
"2545","EAST BENDIGO",580000,-3,93,6.8,2016,303500
"2546","EAST BENDIGO",580000,-3,93,6.8,2017,335000
"2547","EAST BENDIGO",580000,-3,93,6.8,2018,318000
"2548","EAST BENDIGO",580000,-3,93,6.8,2019,390000
"2549","EAST BENDIGO",580000,-3,93,6.8,2020,389500
"2550","EAST BENDIGO",580000,-3,93,6.8,2021,465000
"2551","EAST BENDIGO",580000,-3,93,6.8,2022,570000
"2552","EAST BENDIGO",580000,-3,93,6.8,2023,551500
"2553","EAST GEELONG",910000,-1,86,6.4,2013,450000
"2554","EAST GEELONG",910000,-1,86,6.4,2014,426500
"2555","EAST GEELONG",910000,-1,86,6.4,2015,440000
"2556","EAST GEELONG",910000,-1,86,6.4,2016,515500
"2557","EAST GEELONG",910000,-1,86,6.4,2017,6e+05
"2558","EAST GEELONG",910000,-1,86,6.4,2018,637500
"2559","EAST GEELONG",910000,-1,86,6.4,2019,632500
"2560","EAST GEELONG",910000,-1,86,6.4,2020,815000
"2561","EAST GEELONG",910000,-1,86,6.4,2021,920000
"2562","EAST GEELONG",910000,-1,86,6.4,2022,846000
"2563","EAST GEELONG",910000,-1,86,6.4,2023,835000
"2564","EAST MELBOURNE",3625000,8,88,6.5,2013,1790000
"2565","EAST MELBOURNE",3625000,8,88,6.5,2014,1850000
"2566","EAST MELBOURNE",3625000,8,88,6.5,2015,2750000
"2567","EAST MELBOURNE",3625000,8,88,6.5,2016,3655000
"2568","EAST MELBOURNE",3625000,8,88,6.5,2017,3585000
"2569","EAST MELBOURNE",3625000,8,88,6.5,2018,2675000
"2570","EAST MELBOURNE",3625000,8,88,6.5,2019,3090000
"2571","EAST MELBOURNE",3625000,8,88,6.5,2020,2862500
"2572","EAST MELBOURNE",3625000,8,88,6.5,2021,3300000
